xmlns:cpt=http://iri.columbia.edu/CPT/v10/
xmlns:cf=http://cf-pcmdi.llnl.gov/documents/cf-conventions/1.4/
cpt:nfields=1
cpt:field=prcp, cpt:T=2002-12-12, cpt:nrow=12, cpt:ncol=21, cpt:row=Y, cpt:col=X, cpt:units=mm/hr, cf:standard_name=precipitation_amount, cpt:missing=-9999.
	      142.625	      142.875	      143.125	      143.375	      143.625	      143.875	      144.125	      144.375	      144.625	      144.875	      145.125	      145.375	      145.625	      145.875	      146.125	      146.375	      146.625	      146.875	      147.125	      147.375	      147.625
        9.125	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00
cpt:field=prcp, cpt:T=2006-12-12, cpt:nrow=12, cpt:ncol=21, cpt:row=Y, cpt:col=X, cpt:units=mm/hr, cf:standard_name=precipitation_amount, cpt:missing=-9999.
	      142.625	      142.875	      143.125	      143.375	      143.625	      143.875	      144.125	      144.375	      144.625	      144.875	      145.125	      145.375	      145.625	      145.875	      146.125	      146.375	      146.625	      146.875	      147.125	      147.375	      147.625
       11.875	 0.274537    	 0.370833    	 0.544097    	 0.694908    	 0.795139    	 0.832407    	 0.794097    	 0.777315    	 0.794792    	 0.851389    	 0.912037    	 0.853472    	 0.693519    	 0.608333    	 0.600926    	 0.438542    	 0.242593    	 0.229630    	 0.197917    	 0.173611    	 0.187847    
       11.625	 0.309259    	 0.422222    	 0.553125    	 0.550000    	 0.561458    	 0.546296    	 0.459722    	 0.573611    	 0.644097    	 0.735648    	 0.710185    	 0.501389    	 0.313889    	 0.323611    	 0.361111    	 0.264931    	 0.181481    	 0.144444    	 0.120833    	 0.142130    	 0.184722    
       11.375	 0.223264    	 0.306944    	 0.372396    	 0.439236    	 0.464844    	 0.466667    	 0.540885    	 0.533333    	 0.477344    	 0.414583    	 0.305208    	 0.239323    	 0.271181    	 0.271614    	 0.214236    	 0.173958    	 0.147569    	 0.151736    	 0.173958    	 0.178472    	 0.148958    
       11.125	 0.249074    	 0.265278    	 0.290625    	 0.237037    	 0.184375    	 0.197222    	 0.195486    	 0.239815    	 0.214236    	 0.201852    	 0.203241    	 0.196875    	 0.193981    	 0.181944    	 0.194444    	 0.142014    	 0.139815    	 0.149537    	 0.138194    	 0.168056    	 0.171875    
       10.875	 0.248611    	 0.327778    	 0.380729    	 0.462500    	 0.464583    	 0.420139    	 0.428125    	 0.544792    	 0.481771    	 0.413889    	 0.389930    	 0.303906    	 0.264583    	 0.225000    	 0.186111    	 0.136979    	 0.123958    	 0.117708    	 0.155729    	 0.128125    	 0.172656    
       10.625	 0.440741    	 0.645833    	 0.834028    	 0.940741    	 0.680556    	 0.536111    	 0.568750    	 0.569445    	 0.495139    	 0.391204    	 0.356944    	 0.262500    	 0.206944    	 0.153125    	 0.115278    	 6.006945E-02	 4.166666E-02	 4.120370E-02	 5.729166E-02	 7.361111E-02	 7.986110E-02
       10.375	 0.646181    	 0.826736    	 0.903125    	 0.828125    	 0.711458    	 0.592361    	 0.562500    	 0.494097    	 0.425781    	 0.340972    	 0.259028    	 0.195833    	 0.154167    	 8.854166E-02	 5.798613E-02	 2.552083E-02	 2.430555E-02	 3.645833E-02	 5.416667E-02	 5.520833E-02	 3.854166E-02
